,bathrooms,bedrooms,city,country,currency,daysOnZillow,homeStatus,homeStatusForHDP,homeType,imgSrc,isFeatured,isNonOwnerOccupied,isPreforeclosureAuction,isPremierBuilder,isShowcaseListing,isUnmappable,isZillowOwned,latitude,livingArea,longitude,price,priceForHDP,shouldHighlight,state,streetAddress,timeOnZillow,unit,zestimate,zipcode,zpid,listing_sub_type.is_FSBA,rentZestimate,lotAreaUnit,lotAreaValue,taxAssessedValue,datePriceChanged,priceChange,priceReduction,openHouse,listing_sub_type.is_openHouse,open_house_info.open_house_showing,newConstructionType,listing_sub_type.is_newHome,listing_sub_type.is_foreclosure,listing_sub_type.is_bankOwned,comingSoonOnMarketDate,listing_sub_type.is_comingSoon,isRentalWithBasePrice,listing_sub_type.is_forAuction,videoCount,providerListingID,group_type,priceSuffix
2195,3.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/777a53f5a5602a847a378c9d7080ebb2-p_e.jpg,False,True,False,False,False,False,False,35.02652,1184.0,-80.84094,375000.0,375000.0,False,NC,9638 Longstone Ln,515943000,,375200.0,28277,89700349,True,1808.0,,,296300.0,,,,,,,,,,,,,,,,,,
2196,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3e0f288d0d12ffc940db3ec6a9d4735c-p_e.jpg,False,True,False,False,False,False,False,35.143326,1349.0,-80.86905,495000.0,495000.0,False,NC,1737 Edgewater Dr,2503143000,,489000.0,28210,6260222,True,2388.0,acres,0.34,409700.0,1737964800000.0,-5000.0,"$5,000 (Jan 27)",Sat. 2-4pm,True,"[{'open_house_end': 1738454400000, 'open_house_start': 1738447200000}]",,,,,,,,,,,,
2197,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/435875907153b543cdee5ef3de328878-p_e.jpg,False,True,False,False,False,False,False,35.0395,1458.0,-80.86137,400000.0,400000.0,False,NC,11611 Brachetto Pl,1984743000,,398100.0,28277,122353363,True,2209.0,,,364283.0,,,,Sat. 11am-2pm,True,"[{'open_house_end': 1738447200000, 'open_house_start': 1738436400000}, {'open_house_end': 1738533600000, 'open_house_start': 1738522800000}]",,,,,,,,,,,,
2198,3.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/19d4f43ec2acdd0e8da5d3a7a6bc0f94-p_e.jpg,False,True,False,False,False,False,False,35.287827,2560.0,-80.68584,450000.0,450000.0,False,NC,12825 Franklin Square Rd #132,2589543000,# 132,446800.0,28213,2074646598,True,2477.0,acres,0.25,,,,,Fri. 12-3pm,True,"[{'open_house_end': 1738364400000, 'open_house_start': 1738353600000}, {'open_house_end': 1738450800000, 'open_house_start': 1738440000000}]",,,,,,,,,,,,
2199,10.0,7.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/93aaf26560d07dfee49a256cc7bfee3e-p_e.jpg,False,True,False,False,False,False,False,35.131744,9054.0,-80.81382,7999000.0,7999000.0,False,NC,2715 Loch Ln,6650343000,,7511800.0,28226,6289541,True,6736.0,acres,2.27,5659830.0,1736755200000.0,-251000.0,"$251,000 (Jan 13)",,,,,,,,,,,,,,,
2200,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/2798e5d2ce9bb17e765fd2b0ef9d931e-p_e.jpg,False,True,False,False,False,False,False,35.358658,1515.0,-80.819435,349990.0,349990.0,False,NC,4004 Cheyney Park Dr,429543000,,349200.0,28269,339865477,,2288.0,acres,0.047,80000.0,,,,,,,NEW_CONSTRUCTION_TYPE_OTHER,True,,,,,,,,,,
2201,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/12953b720dc09e70c21cd1fed5d89699-p_e.jpg,False,True,False,False,False,False,False,35.258827,1330.0,-80.86678,309900.0,309900.0,False,NC,3000 Celia Ave,11488743000,,310000.0,28216,440580681,,,acres,0.11,,1737878400000.0,9900.0,,,,,BUILDER_SPEC,True,,,,,,,,,,
2202,3.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/dd1c63a83d1925b698e48dc83cfcb1f6-p_e.jpg,False,True,False,False,False,False,False,35.114693,3144.0,-80.99641,600000.0,600000.0,False,NC,14247 Canemeadow Dr,515943000,,594800.0,28278,2060622309,True,2912.0,acres,0.17,546900.0,,,,,,,,,,,,,,,,,,
2203,2.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/0289e66b84e3673f2bd038c2859bf0e6-p_e.jpg,False,True,False,False,False,False,False,35.194904,1128.0,-80.85216,499999.0,499999.0,False,NC,1129 Park West Dr,1725543000,,490800.0,28209,65008851,True,2100.0,,,404686.0,,,,,,,,,,,,,,,,,,
2204,4.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cee8893f7a5b2f1ff8d0f40d650dc08a-p_e.jpg,False,True,False,True,False,False,False,35.258827,1599.0,-80.836426,394990.0,394990.0,False,NC,2837 Statesville Ave,4556923000,,394900.0,28206,440507377,,,,,90000.0,,,,,,,BUILDER_SPEC,True,,,,,,,,30131693,,
2205,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8e3eb51a32ac39b8e1775a25405126bd-p_e.jpg,False,True,False,False,False,False,False,35.275143,2208.0,-80.79916,499000.0,499000.0,False,NC,4000 Wilson Ln,8378343000,,490900.0,28206,6189741,True,2998.0,acres,0.49,334500.0,1737964800000.0,-100900.0,"$100,900 (Jan 27)",,,,,,,,,,,,,,,
2206,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b3bb522a505d9124bd0c8469e64a794d-p_e.jpg,False,True,False,False,False,False,False,35.136772,1723.0,-80.84554,750000.0,750000.0,False,NC,3914 Brookfield Dr,4490343000,,752900.0,28210,6266052,True,2920.0,acres,0.3668,576800.0,,,,,,,,,,,,,,,,,,
2207,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a096570bd818219bd33fd172e0b89c56-p_e.jpg,False,True,False,False,False,False,False,35.31023,1470.0,-80.82687,320000.0,320000.0,False,NC,4315 Gibbon Rd,6823143000,,316600.0,28269,6161460,True,1848.0,acres,0.44,309800.0,1737705600000.0,-5000.0,"$5,000 (Jan 24)",,,,,,,,,,,,,,,
2208,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d4b38571456828bbc28d41e57f502764-p_e.jpg,False,True,False,False,True,False,False,35.29153,2880.0,-80.94333,460000.0,460000.0,False,NC,642 Fielding Rd,12007143000,,454900.0,28214,51530260,True,2731.0,acres,0.61,380100.0,1729666800000.0,-29000.0,,,,,,,,,,,,,,,,
2209,4.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7b52ff337e41e1422bb002f6bf470d81-p_e.jpg,False,True,False,False,False,False,False,35.104717,2936.0,-80.77946,699900.0,699900.0,False,NC,3003 Springs Farm Ln,5959143000,,690100.0,28226,63814260,True,3749.0,acres,0.34,640200.0,,,,,,,,,,,,,,,,,,
2210,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d5f15e98acf3f4b0259850793ad2898d-p_e.jpg,False,True,False,False,False,False,False,35.167694,1344.0,-80.873566,625000.0,625000.0,False,NC,201 Seneca Pl,4835943000,,615700.0,28210,6257135,True,2344.0,acres,0.277,385900.0,1737014400000.0,-10000.0,"$10,000 (Jan 16)",,,,,,,,,,,,,,,
2211,6.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/592398d9c95216529552a18684d6cafb-p_e.jpg,False,True,False,False,False,False,False,35.161438,4649.0,-80.80181,3250000.0,3250000.0,False,NC,619 Edgemont Rd,5872743000,,3164500.0,28211,339868417,,5511.0,acres,0.374,1445500.0,1733299200000.0,50000.0,,,,,BUILDER_SPEC,True,,,,,,,,,,
2212,2.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/af723bb889b47fbefafbe1f87cdb0e29-p_e.jpg,False,True,False,False,False,False,False,35.247044,1111.0,-80.79669,439990.0,439990.0,False,NC,3572 Artists Way,1120743000,,435400.0,28205,109998551,True,1948.0,,,352541.0,,,,,,,,,,,,,,,,,,
2213,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3e6fda750df620a03a2057b5a7ef3939-p_e.jpg,False,True,False,False,False,False,False,35.13181,3502.0,-80.76107,800000.0,800000.0,False,NC,100 Samuel Guilford Ct,12093543000,,794200.0,28270,6301552,True,3250.0,acres,0.38,577300.0,1733385600000.0,-30000.0,"$30,000 (Dec 5)",,,,,,,,,,,,,,,
2214,4.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6a07b89a45814c4cb77085880ed8a86a-p_e.jpg,False,True,False,False,False,False,False,35.081104,4237.0,-81.035355,759000.0,759000.0,False,NC,82220 Standing Oak Dr,11834345000,,755500.0,28278,338425093,True,4030.0,acres,0.275,716400.0,1735804800000.0,-51000.0,"$51,000 (Jan 2)",,,,,,,,,,,,,,,
2215,2.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/cd2c4d8694602649cc91658dc7b9adcc-p_e.jpg,False,True,False,False,False,False,False,35.174557,1280.0,-80.85967,319900.0,319900.0,False,NC,1115 Scaleybark Rd APT D,688745000,Apt D,316600.0,28209,6243017,True,1741.0,acres,0.03,288100.0,,,,Sat. 11am-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738436400000}]",,,,,,,,,,,,
2216,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2485b29841b8bbe681dbe24aae42fbb5-p_e.jpg,False,True,False,True,False,False,False,35.286488,2134.0,-80.92536,379990.0,379990.0,False,NC,2401 Silver Creek Rd,456538000,,380000.0,28214,442109649,,,,,,,,,,,,BUILDER_SPEC,True,,,,,,,,29976223,,
2217,8.0,7.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/caad36c0244d0045e2c7609ab32a1db6-p_e.jpg,False,True,False,False,False,False,False,35.110687,7942.0,-80.80694,2500000.0,2500000.0,False,NC,7409 Stonecroft Park Dr,602345000,,2387100.0,28226,65010217,True,7404.0,acres,0.44,1802900.0,,,,,,,,,,,,,,,,,,
2218,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/8e966422dbf1b6dbfc3a68f0589aadaf-p_e.jpg,False,True,False,False,False,False,False,35.105892,1582.0,-80.978,295000.0,295000.0,False,NC,13441 Calloway Glen Dr,1898345000,,291300.0,28273,65039623,True,1860.0,acres,0.03,258000.0,1736323200000.0,-7000.0,"$7,000 (Jan 8)",,,,,,,,,,,,1.0,,,
2219,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/4eca270b30fe093e3aeb60b1f2726b1b-p_e.jpg,False,True,False,False,False,False,False,35.34599,1600.0,-80.86674,239000.0,239000.0,False,NC,9128 Treyburn Dr,12698345000,,238400.0,28216,51528366,True,1891.0,,,263300.0,1737619200000.0,-6000.0,"$6,000 (Jan 23)",,,,,,,,,,,,,,,
2220,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/92d5280fa6b6bf580690449398eb6aff-p_e.jpg,False,True,False,False,False,False,False,35.169632,3005.0,-80.83973,1375000.0,1375000.0,False,NC,3123 Windsor Dr,1811945000,,1339400.0,28209,6263586,True,3792.0,acres,0.26,1052900.0,1737532800000.0,-125000.0,"$125,000 (Jan 22)",,,,,,,,,,,,,,,
2221,3.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/484fe4a29c00dc949a5a779a8981cf32-p_e.jpg,False,True,False,False,False,False,False,35.392452,2065.0,-80.74115,434200.0,434200.0,False,NC,9718 Waltham Ct,1811945000,,432400.0,28269,64486255,True,2113.0,acres,0.18,237490.0,1737360000000.0,-10800.0,"$10,800 (Jan 20)",,,,,,,,,,,,,,,
2222,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e6dbf127f9a932a9c6eedee427a0cb2a-p_e.jpg,False,True,False,False,False,False,False,35.047554,3246.0,-80.82056,929990.0,929990.0,False,NC,8534 Headford Rd,17623145000,,,28277,6313618,True,3216.0,acres,0.66,672000.0,1721890800000.0,-40000.0,,,,,,,,,,,,,,,,
2223,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5e63b69fa59e2b325b7573247069fb9b-p_e.jpg,False,True,False,False,False,False,False,35.34155,1577.0,-80.864716,320000.0,320000.0,False,NC,9315 Ames Hollow Rd,3021545000,,318400.0,28216,65034487,True,1956.0,acres,0.22,338500.0,1737619200000.0,-5000.0,"$5,000 (Jan 23)",Sat. 12am-2pm,True,"[{'open_house_end': 1738447200000, 'open_house_start': 1738396800000}]",,,,,,,,,,,,
2224,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e10f3b8fb92f07eacafd902a7bc4e858-p_e.jpg,False,True,False,False,False,False,False,35.178925,1092.0,-80.87091,455000.0,455000.0,False,NC,614 Kenlough Dr,8119145000,,450600.0,28209,6242458,True,1984.0,acres,0.234,406900.0,1736841600000.0,-15000.0,"$15,000 (Jan 14)",,,,,,,,,,,,,,,
2225,1.0,1.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/7aa780f78e8f619f2edfe0c766c623f9-p_e.jpg,False,True,False,False,False,False,False,35.214497,552.0,-80.85634,295000.0,295000.0,False,NC,115 E Park Ave E #419,5959145000,# 419,,28203,2067475582,True,,,,,1738137600000.0,-5000.0,"$5,000 (Jan 29)",,,,,,,,,,,,,,,
2226,2.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/ea5db3ec3a04499f5df5d3159b2e3108-p_e.jpg,False,True,False,False,False,False,False,35.156994,1185.0,-80.824684,375000.0,375000.0,False,NC,721 Governor Morrison St UNIT 526,11402345000,Unit 526,372800.0,28211,80467028,True,1957.0,,,310967.0,1735545600000.0,-24000.0,"$24,000 (Dec 30)",,,,,,,,,,,,,,,
2227,3.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/afdcc4a4b33ec73d142e6b88b137cbb5-p_e.jpg,False,True,False,False,False,False,False,35.030334,1617.0,-80.81064,428000.0,428000.0,False,NC,10244 Blakeney Preserve Dr,861545000,,420600.0,28277,80446261,True,2077.0,acres,0.05,381500.0,,,,Sat. 1-3pm,True,"[{'open_house_end': 1738450800000, 'open_house_start': 1738443600000}, {'open_house_end': 1738537200000, 'open_house_start': 1738530000000}]",,,,,,,,,,,,
2228,7.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2b45c2072cab9a784445c1c8bd2de371-p_e.jpg,False,True,False,False,False,False,False,35.119137,6437.0,-80.76698,4000000.0,4000000.0,False,NC,8022 Litaker Manor Ct,23757545000,,,28270,338432337,,7097.0,acres,1.094,725000.0,1717052400000.0,-250000.0,,,,,BUILDER_SPEC,True,,,,,,,,,,
2229,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fc0f3dd0ac21b59bdf768a62d086fcb2-p_e.jpg,False,True,False,True,False,False,False,35.3306,1956.0,-80.68873,394999.0,394999.0,False,NC,15253 Windy Plains Rd,1207145000,,394700.0,28262,443587055,,,acres,0.17,,,,,,,,BUILDER_SPEC,True,,,,,,,,30380286,,
2230,4.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/cf422872c036a490d3e1189e2fa63f24-p_e.jpg,False,True,False,False,False,False,False,35.055977,3553.0,-81.04292,1299000.0,1299000.0,False,NC,17909 Wilbanks Dr,429545000,,1276400.0,28278,442961556,,,acres,0.371,375000.0,,,,,,,BUILDER_SPEC,True,,,,,,,,,,
2231,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/01c9bc1255b306d4dcc6b3c4733edb78-p_e.jpg,False,True,False,False,False,False,False,35.30664,1577.0,-80.96268,350000.0,350000.0,False,NC,10321 Shelter Rock Ct,1466345000,,345400.0,28214,6150851,True,1802.0,acres,0.38,313200.0,,,,,,,,,,,,,,,,,,
2232,7.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/8aeb35794fd2dd862a599f2cde399bb9-p_e.jpg,False,True,False,False,False,False,False,35.11714,5386.0,-80.83254,2999999.0,2999999.0,False,NC,4129 Carnoustie Ln,343145000,,2845900.0,28210,6292344,True,6500.0,acres,0.76,1256200.0,,,,,,,,,,,,,,,,,,
2233,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/28937fb978ad16b4baf217dc2a1bb0b4-p_e.jpg,False,True,False,False,False,False,False,35.153248,1885.0,-80.76717,595000.0,595000.0,False,NC,6716 Ronda Ave,170345000,,577200.0,28211,6275690,True,2450.0,acres,0.413,528200.0,,,,,,,,,,,,,,,,,,
2234,5.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/80838d86fc1b1f4cb603972cf2a60152-p_e.jpg,False,True,False,False,False,False,False,35.210716,4658.0,-80.84663,2995000.0,2995000.0,False,NC,1333 Carlton Ave,602345000,,2873000.0,28203,54494204,True,6751.0,acres,0.29,2140200.0,,,,,,,,,,,,,,,,,,
2235,2.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7c3fe4224b62e85bee6360a8326edb38-p_e.jpg,False,True,False,False,True,False,False,35.219215,1561.0,-80.87296,450000.0,450000.0,False,NC,2138 Revolution Park Dr,13562345000,,445000.0,28208,439579704,True,,acres,0.283,,1731052800000.0,-27000.0,"$27,000 (Nov 8)",,,,,,,,,,,,,,,
2236,2.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/d580e95cb702376a99e066d9940c183a-p_e.jpg,False,True,False,False,False,False,False,35.211037,772.0,-80.84132,349000.0,349000.0,False,NC,1101 E Morehead St APT 32,7082345000,Apt 32,341200.0,28204,54494256,True,1911.0,,,264049.0,1737878400000.0,-6000.0,"$6,000 (Jan 26)",,,,,,,,,,,,,,,
2237,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/9b7e9365224d45584eea987af7943ccc-p_e.jpg,False,True,False,False,False,False,False,35.293213,2736.0,-80.95607,349900.0,349900.0,False,NC,218 Kingsway Cir,343145000,,347000.0,28214,443946615,True,,acres,0.48,,,,,,,,,,,,,,,,,,,
2238,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3bc2fa73c190b52129560887eac807a5-p_e.jpg,False,True,False,False,False,False,False,35.144966,2276.0,-80.87273,540000.0,540000.0,False,NC,6520 Candlewood Dr,18746345000,,554200.0,28210,6259503,True,2896.0,acres,0.35,449700.0,,,,,,,,,,,,,,,,,,
2239,4.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/fp/dc26b11cb928389d2d0ec3a9ff371818-p_e.jpg,False,True,False,False,False,False,False,35.022614,2576.0,-80.85107,629900.0,629900.0,False,NC,16908 Bridgewalk Dr,602345000,,621300.0,28277,69569613,True,2497.0,acres,0.08,552800.0,,,,,,,,,,,,,,,,,,
2240,1.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/2f454373dcfa1505e4ed819c6880dcb4-p_e.jpg,False,True,False,False,False,False,False,35.16474,1258.0,-80.873024,615000.0,615000.0,False,NC,5426 Milford Rd,515945000,,601500.0,28210,6257833,True,2048.0,acres,0.27,435500.0,,,,,,,,,,,,,,,,,,
2241,3.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bd55c3877bda5ea2ff20a2539e4c8782-p_e.jpg,False,True,False,False,False,False,False,35.07034,2358.0,-80.824486,737000.0,737000.0,False,NC,10607 Newberry Park Ln,1120745000,,732200.0,28277,6315182,True,2741.0,acres,0.1,593000.0,,,,,,,,,,,,,,,,,,
2242,4.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aa65c002b680f3eab30cb8d465244b56-p_e.jpg,False,True,False,False,False,False,False,35.33988,3922.0,-80.95874,865000.0,865000.0,False,NC,11052 Preservation Park Dr,515945000,,847300.0,28214,65055107,True,3288.0,acres,0.519,726800.0,,,,,,,,,,,,,,,,,,
2243,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3681c7acc0acb10f40a87f19b13f7b8d-p_e.jpg,False,True,False,False,False,False,False,35.152916,1645.0,-80.86485,650000.0,650000.0,False,NC,5731 Brookhaven Rd,9587945000,,646400.0,28210,6258837,True,2469.0,acres,0.406,489400.0,1737100800000.0,-15000.0,"$15,000 (Jan 17)",,,,,,,,,,,,,,,
2244,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3e044d8f994d30498be04053ffdf9c42-p_e.jpg,False,True,False,False,False,False,False,35.16032,1620.0,-80.86395,639000.0,639000.0,False,NC,857 Fairbanks Rd,602345000,,628400.0,28210,6258305,True,2337.0,acres,0.22,536000.0,,,,,,,,,,,,,,,,,,
2245,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/409838d98ae09401f289bbb912dcafce-p_e.jpg,False,True,False,False,False,False,False,35.186066,1139.0,-80.71525,310000.0,310000.0,False,NC,7227 Lea Wood Ln,1034345000,,307200.0,28227,6230918,True,1679.0,acres,0.23,255900.0,,,,,,,,,,,,,,,,,,
2246,7.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/af186d571fad55b0ead03cc1a74cc760-p_e.jpg,False,True,False,False,False,False,False,35.06734,7142.0,-81.03347,1998000.0,1998000.0,False,NC,16908 Ashton Oaks Dr,7168745000,,1910900.0,28278,65057655,True,6007.0,acres,0.71,1211700.0,,,,,,,,,,,,,,,,,,
2247,3.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1a283f90a87b841c456d68f15966a2b2-p_e.jpg,False,True,False,False,False,False,False,35.17484,1892.0,-80.76928,474999.0,474999.0,False,NC,1539 Barberry Ct,9847145000,,468100.0,28211,6273582,True,3086.0,acres,0.35,440700.0,1731657600000.0,-15000.0,"$15,000 (Nov 15)",,,,,,,,,,,,,,,
2248,3.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/327ea303ed2ab1de33db0a4b085e75cd-p_e.jpg,False,True,False,False,False,False,False,35.169605,2493.0,-80.8567,795000.0,795000.0,False,NC,1166 Montford Dr,8291945000,,788300.0,28209,6257542,True,3423.0,acres,0.22,583800.0,1731744000000.0,-10000.0,"$10,000 (Nov 16)",,,,,,,,,,,,,,,
2249,2.0,3.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/537b61f7a9bdb476fede48528569b08d-p_e.jpg,False,True,False,False,False,False,False,35.229317,1115.0,-80.769684,320000.0,320000.0,False,NC,2823 Edsel Pl,2675945000,,,28205,6201526,True,,acres,0.28,264200.0,1736928000000.0,-36000.0,"$36,000 (Jan 15)",Wed. 8am-7pm,True,"[{'open_house_end': 1738206000000, 'open_house_start': 1738166400000}, {'open_house_end': 1738292400000, 'open_house_start': 1738252800000}, {'open_house_end': 1738378800000, 'open_house_start': 1738339200000}]",,,,,,,,,,,,
2250,6.0,5.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/21a167ca4b0edcad1c143360d7049586-p_e.jpg,False,True,False,False,False,False,False,35.23956,6001.0,-80.85594,3249000.0,3249000.0,False,NC,312 Frazier Ave,5095145000,,3174500.0,28216,6185279,,5647.0,acres,0.136,200000.0,,,,,,,BUILDER_SPEC,True,,,,,,,,,,
2251,3.0,2.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/fp/f98b09d8fabc0c002e0f84cb513d40b0-p_e.jpg,False,True,False,False,False,False,False,35.20436,1338.0,-80.81789,485000.0,485000.0,False,NC,106 N Laurel Ave APT 120,1120745000,Apt 120,480700.0,28207,83959570,True,2981.0,,,431195.0,,,,,,,,,,,,,,,,,,
2252,4.0,4.0,Charlotte,USA,USD,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ea992779f6a0672df43253155467f76b-p_e.jpg,False,True,False,False,False,False,False,35.250557,3204.0,-80.78905,1250000.0,1250000.0,False,NC,4021 Redwood Ave,8983145000,,,28205,6192231,True,,acres,0.25,759700.0,,,,,,,,,,,,,,,,,,
